"Marché_National_Produit";"Catégorie_Produit";"Type_Produit";"Code_Référence";"Date_Dernière_Mise_A_Jour_Du_Dossier";"Nom_Marque_Produit";"Nom_Sous-type_Marque_Produit";"Filtre_Produit";"Unités_Conditionnement_Produit";"Poids_NET_Conditionnement_Produit";"Type_Conditionnement_Produit";"Type_Numéro_Produit";"Numéro_Produit";"Date_Notification";"Date_Lancement_Produit";"Longueur_Produit";"Diamètre_Produit";"Poids_Produit";"Poids_Tabac_Produit";"Longueur_Filtre_Produit";"Teneur_Totale_Nicotine_Tabac_Rouler_Pipe";"Teneur_Nicotine_Base_Tabac_Rouler_Pipe";"Teneur_Nicotine_Sans_Combusion";"Teneur_Nicotine_Base_Sans_Combusion";"pH_Sans_Combusion";"Humidité_Sans_Combustion"
"FR";"Produit du tabac";"Cigare";"MONTECRISTO DUMAS [3EC748FB2B390871]";20/4/2017 11:49:00;"MONTECRISTO";"DUMAS";"sans filtre";20.00;;"Boîte pliante à couvercle basculant";"SKU";"10.8202.17.1050";20/4/2017 11:49:11;1/9/2017 00:00:00;130.00;19.45;11582.90;11581.80;;;;;;;
"FR";"Produit du tabac";"Cigare";"MONTECRISTO EDMUNDO [260138E9E8BBCB57]";18/4/2017 17:32:00;"MONTECRISTO";"EDMUNDO";"sans filtre";3.00;;"Boîte avec couvercle coulissant";"SKU";"10.8104.17.0780";4/1/2017 15:14:39;1/1/2015 00:00:00;135.00;20.64;13200.00;13198.70;;;;;;;
"FR";"Produit du tabac";"Cigare";"MONTECRISTO EDMUNDO [7951AEA6AC72F353]";18/4/2017 17:32:00;"MONTECRISTO";"EDMUNDO";"sans filtre";3.00;;"Boîte avec couvercle coulissant";"SKU";"10.8104.17.0760";4/1/2017 15:14:39;1/1/2015 00:00:00;135.00;20.64;13200.00;13198.70;;;;;;;
"FR";"Produit du tabac";"Cigare";"MONTECRISTO EDMUNDO [C214D3D47610DF8B]";18/4/2017 17:32:00;"MONTECRISTO";"EDMUNDO";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"10.8104.17.0690";4/1/2017 15:14:39;1/1/2015 00:00:00;135.00;20.64;13200.00;13198.70;;;;;;;
"FR";"Produit du tabac";"Cigare";"MONTECRISTO LEYENDA [67F7584612438334]";20/4/2017 11:49:00;"MONTECRISTO";"LEYENDA";"sans filtre";20.00;;"Boîte pliante à couvercle basculant";"SKU";"10.9207.17.1050";20/4/2017 11:49:11;1/9/2017 00:00:00;165.00;21.83;17380.00;17378.30;;;;;;;
"FR";"Produit du tabac";"Cigare";"MONTECRISTO MALTES [FB542EB6AA1BCAB9]";20/4/2017 11:49:00;"MONTECRISTO";"MALTES";"sans filtre";20.00;;"Boîte pliante à couvercle basculant";"SKU";"10.9126.17.1050";20/4/2017 11:49:11;1/9/2017 00:00:00;153.00;21.03;15000.00;14998.50;;;;;;;
"FR";"Produit du tabac";"Cigare";"MONTECRISTO PETIT EDMUNDO [300CA409B551F888]";18/4/2017 17:29:00;"MONTECRISTO";"PETIT EDMUNDO";"sans filtre";10.00;;"Boîte à couvercle basculant";"SKU";"10.8121.17.0640";5/1/2017 14:19:00;1/1/2015 00:00:00;110.00;20.64;10760.00;10758.90;;;;;;;
"FR";"Produit du tabac";"Cigare";"MONTECRISTO PETIT EDMUNDO [AA077C240B756F17]";18/4/2017 17:29:00;"MONTECRISTO";"PETIT EDMUNDO";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"10.8121.17.0690";5/1/2017 14:19:00;1/1/2015 00:00:00;110.00;20.64;10760.00;10758.90;;;;;;;
"FR";"Produit du tabac";"Cigare";"MONTECRISTO PETIT EDMUNDO [BA5143712D9E3A4B]";18/4/2017 17:29:00;"MONTECRISTO";"PETIT EDMUNDO";"sans filtre";3.00;;"Boîte avec couvercle coulissant";"SKU";"10.8121.17.0780";5/1/2017 14:19:00;1/1/2015 00:00:00;110.00;20.64;10760.00;10758.90;;;;;;;
"FR";"Produit du tabac";"Cigare";"MONTECRISTO PETIT N°2 [3EACE09F1B373AE2]";18/4/2017 17:30:00;"Montecristo";"Montecristo Petit N°2";"sans filtre";25.00;;"Boîte à couvercle basculant";"SKU";"10.8169.17.0190";5/1/2017 15:42:24;1/1/2015 00:00:00;120.00;20.64;10760.00;10758.90;;;;;;;
"FR";"Produit du tabac";"Cigare";"MONTECRISTO PETIT N°2 [49B9D97FCBCC047E]";18/4/2017 17:30:00;"Montecristo";"Montecristo Petit N°2";"sans filtre";3.00;;"Boîte avec couvercle coulissant";"SKU";"10.8169.17.0780";5/1/2017 15:42:24;1/1/2015 00:00:00;120.00;20.64;10760.00;10758.90;;;;;;;
"FR";"Produit du tabac";"Cigare";"MONTECRISTO PETIT N°2 [87432529EE263AA7]";18/4/2017 17:30:00;"Montecristo";"Montecristo Petit N°2";"sans filtre";10.00;;"Boîte à couvercle basculant";"SKU";"10.8169.17.0040";5/1/2017 15:42:24;1/1/2015 00:00:00;120.00;20.64;10760.00;10758.90;;;;;;;
"FR";"Produit du tabac";"Cigare";"MONTECRISTO PETIT N°3 [372A414BABC0B361]";18/4/2017 17:30:00;"Montecristo";"Montecristo Petit N°3";"sans filtre";3.00;;"Boîte avec couvercle coulissant";"SKU";"10.8169.17.0760";5/1/2017 15:42:24;1/1/2015 00:00:00;120.00;20.64;10760.00;10758.90;;;;;;;
"FR";"Produit du tabac";"Cigare";"MONTECRISTO REGATA [672C196AD7475B74]";18/4/2017 17:25:00;"MONTECRISTO";"REGATA";"sans filtre";3.00;;"Boîte avec couvercle coulissant";"SKU";"10.8134.17.0780";4/1/2017 15:14:39;1/1/2015 00:00:00;135.00;18.26;9200.00;9188.10;;;;;;;
"FR";"Produit du tabac";"Cigare";"MONTECRISTO REGATA [731D74B5268CB577]";18/4/2017 17:25:00;"MONTECRISTO";"REGATA";"sans filtre";20.00;;"Boîte à couvercle basculant";"SKU";"10.8134.17.1860";4/1/2017 15:14:39;1/1/2015 00:00:00;135.00;18.26;9200.00;9188.10;;;;;;;
"FR";"Produit du tabac";"Cigare";"MONTECRISTO REPLICA ANTIGUA - 2009 [F23474394BA35E9E]";18/4/2017 17:29:00;"MONTECRISTO";"MONTECRISTO RÉPLICA ANTIGUA - 2009";"sans filtre";50.00;;"Boîte pliante à couvercle basculant";"SKU";"12.9073.17.1080";4/1/2017 15:14:39;1/1/2015 00:00:00;194.00;19.45;17860.00;17858.20;;;;;;;
"FR";"Produit du tabac";"Cigare";"MONTECRISTO SALOMON N°2 [EC2EA723931EF40C]";18/4/2017 17:27:00;"MONTECRISTO";"SALOMON N°2";"sans filtre";100.00;;"Boîte pliante à couvercle basculant";"SKU";"10.9097.17.1280";4/1/2017 15:14:39;1/1/2015 00:00:00;175.00;22.62;18790.00;18788.10;;;;;;;
"FR";"Produit du tabac";"Cigare";"MY FATHER LE BIJOU 1922 GRAND ROBUSTO  [F5D2056907E68C29]";17/9/2020 16:06:00;"My Father Le Bijou 1922 Grand Robusto";;"sans filtre";23.00;;"Boîte à couvercle basculant";"UPC";"817673010171";20/4/2017 22:35:46;16/7/2009 00:00:00;5.62;55.00;20000.00;19985.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"MY FATHER LE BIJOU 1922 PETIT ROBUSTO  [95A564F6E234C5F1]";17/9/2020 16:06:00;"My Father Le Bijou 1922 Petit Robusto";;"sans filtre";23.00;;"Boîte à couvercle basculant";"UPC";"817673010669";20/4/2017 22:35:46;16/7/2009 00:00:00;4.50;50.00;12000.00;11985.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"NEOS COUNTRY CIG.   HL NEOS [E5CA1EDAE0B02DEB]";30/1/2020 21:22:00;"NEOS COUNTRY CIG.   HL";"Neos";"sans filtre";10.00;;"Boîte en métal à couvercle basculant";"-";"02013010127HL";9/11/2016 17:49:24;1/1/2006 00:00:00;119.80;12.60;3400.00;3399.07;;;;;;;
"FR";"Produit du tabac";"Cigare";"NEOS COUNTRY CIGARS  COR NEOS [A3CB4B2526AB0C85]";30/1/2020 21:22:00;"NEOS COUNTRY CIGARS  COR";"Neos";"sans filtre";10.00;;"Boîte en métal à couvercle basculant";"-";"02013010501";9/11/2016 17:49:24;1/1/2006 00:00:00;119.80;12.60;3400.00;3399.07;;;;;;;
"FR";"Produit du tabac";"Cigare";"NEOS COUNTRY CIGARS NEOS [23F65F94B7B6D064]";30/1/2020 21:22:00;"NEOS COUNTRY CIGARS";"Neos";"sans filtre";10.00;;"Boîte en métal à couvercle basculant";"-";"02013010127";9/11/2016 17:49:24;1/1/2006 00:00:00;119.80;12.60;3400.00;3399.07;;;;;;;
"FR";"Produit du tabac";"Cigare";"NEOS COUNTRY CIGARS NEOS [767234A17F6BEE84]";30/1/2020 21:22:00;"NEOS COUNTRY CIGARS";"Neos";"sans filtre";5.00;;"Boîte avec couvercle coulissant";"-";"02013005127";9/11/2016 17:49:24;1/1/2019 00:00:00;119.80;12.60;3400.00;3399.07;;;;;;;
"FR";"Produit du tabac";"Cigare";"NEOS COUNTRY CORONA   COR NEOS [2BB0D2A0F61E2864]";30/1/2020 21:22:00;"NEOS COUNTRY CORONA   COR";"Neos";"sans filtre";2.00;;"Boîte à glissière";"-";"02054002501";14/11/2016 13:04:49;1/1/2017 00:00:00;138.60;15.90;7700.00;7699.07;;;;;;;
"FR";"Produit du tabac";"Cigare";"NEOS COUNTRY CORONA   COR NEOS [392FE16F10D08CF5]";30/1/2020 21:22:00;"NEOS COUNTRY CORONA   COR";"Neos";"sans filtre";1.00;;"Tube unique en métal";"-";"02054001501";14/11/2016 13:04:49;1/1/2006 00:00:00;138.60;15.90;7700.00;7699.07;;;;;;;
"FR";"Produit du tabac";"Cigare";"NEOS COUNTRY CORONA NEOS [47AEE3D6851C32DB]";30/1/2020 21:22:00;"NEOS COUNTRY CORONA";"Neos";"sans filtre";2.00;;"Boîte à glissière";"-";"02054002127";14/11/2016 13:04:49;1/1/2017 00:00:00;138.60;15.90;7700.00;7699.07;;;;;;;
"FR";"Produit du tabac";"Cigare";"NEOS COUNTRY CORONA NEOS [7D0F73029A31EEA7]";30/1/2020 21:22:00;"NEOS COUNTRY CORONA";"Neos";"sans filtre";1.00;;"Tube unique en métal";"-";"02054001127";14/11/2016 13:04:49;1/1/2006 00:00:00;138.60;15.90;7700.00;7699.07;;;;;;;
"FR";"Produit du tabac";"Cigare";"NEOS COUNTRY DISP NEOS [1E43B83D154B6BBA]";30/1/2020 21:22:00;"NEOS COUNTRY DISP";"Neos";"sans filtre";250.00;;"Boîte en métal à couvercle basculant";"-";"02906250127";9/11/2016 17:49:24;1/1/2006 00:00:00;119.80;12.60;3400.00;3399.07;;;;;;;
"FR";"Produit du tabac";"Cigare";"NEOS COUNTRY PACK NEOS [4504010A77554DDE]";30/1/2020 21:22:00;"NEOS COUNTRY PACK";"Neos";"sans filtre";150.00;;"Boîte en métal à couvercle basculant";"-";"02910150127";9/11/2016 17:49:24;1/1/2017 00:00:00;119.80;12.60;3400.00;3399.07;;;;;;;
"FR";"Produit du tabac";"Cigare";"NEOS COUNTRY PACK NEOS [E820702651F47C1B]";30/1/2020 21:22:00;"NEOS COUNTRY PACK";"Neos";"sans filtre";150.00;;"Boîte avec couvercle coulissant";"-";"02917150127";9/11/2016 17:49:24;1/1/2019 00:00:00;119.80;12.60;3400.00;3399.07;;;;;;;
"FR";"Produit du tabac";"Cigare";"NEOS MAXI BLANC NEOS [5793E2AC3531C2C0]";31/1/2020 10:01:00;"NEOS MAXI BLANC";"Neos";"sans filtre";10.00;;"Boîte en métal à couvercle basculant";"-";"02093010127";7/10/2019 14:15:19;1/10/2019 00:00:00;99.00;8.90;1400.00;1278.76;;;;;;;
"FR";"Produit du tabac";"Cigare";"NEW WORLD CONNECTICUT BELICOSO [AFBA86B82C7AFB18]";1/9/2020 16:02:00;"New World";"Connecticut Belicoso";"sans filtre";20.00;;"Boîte pliante à couvercle basculant";"-";"NWC-BELI-B20";22/11/2019 11:43:24;1/6/2016 00:00:00;152.40;21.43;17000.00;16745.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"NEW WORLD CONNECTICUT TORO [115030C73E77849C]";1/9/2020 16:02:00;"New World";"Connecticut Toro";"sans filtre";20.00;;"Boîte pliante à couvercle basculant";"-";"NWC-TORO-B20";22/11/2019 11:43:24;1/6/2016 00:00:00;152.40;20.64;16000.00;15760.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"NEW WORLD NAVEGANTE [BCCF6A13FDD48029]";1/9/2020 16:02:00;"New World";"Navegante";"sans filtre";21.00;;"Boîte pliante à couvercle basculant";"-";"NW-ROB-B21";22/11/2019 11:43:24;1/6/2016 00:00:00;140.00;21.83;16300.00;16055.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"NEW WORLD VIRREY GORDO [334E0AC285E3EEF4]";1/9/2020 16:02:00;"New World";"Virrey Gordo";"sans filtre";21.00;;"Boîte pliante à couvercle basculant";"-";"NW-GOR-B21";22/11/2019 11:43:24;1/6/2016 00:00:00;152.40;23.02;19800.00;19503.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"NICARAO CLASICO ANNO VI GORDITO [8C912147F747CBB0]";7/5/2020 08:39:00;"Nicarao";"Clasico Anno VI Gordito";"sans filtre";10.00;;"Boîte à couvercle basculant";"-";"NICLA6-GOR-B10";15/11/2016 05:52:06;11/4/2005 00:00:00;104.77;19.84;11380.00;11378.86;;;;;;;
"FR";"Produit du tabac";"Cigare";"NICARAO CLASICO ANNO VI GORDITO [D2026AEB40CF926B]";7/5/2020 08:39:00;"Nicarao";"Clasico Anno VI Gordito";"sans filtre";20.00;;"Boîte à couvercle basculant";"-";"NICLA6-GOR-B20";15/11/2016 05:52:06;12/2/2008 00:00:00;104.77;19.84;11380.00;11378.86;;;;;;;
"FR";"Produit du tabac";"Cigare";"NICARAO CLASICO ANNO VI MINUTO [C3BF40C23C263EF0]";7/5/2020 08:39:00;"Nicarao";"Clasico Anno VI Minuto";"sans filtre";20.00;;"Boîte à couvercle basculant";"-";"NICLA6-MIN-B20";15/11/2016 04:54:47;17/11/2003 00:00:00;127.00;16.67;9180.00;9179.08;;;;;;;
"FR";"Produit du tabac";"Cigare";"NICARAO CLASICO ANNO VI PIRAMIDE [CDA1474981B22E88]";7/5/2020 08:39:00;"Nicarao";"Clasico Anno VI Piramide";"sans filtre";20.00;;"Boîte à couvercle basculant";"-";"NICLA6-PIR-B20";15/11/2016 09:44:08;5/4/2004 00:00:00;152.40;20.63;14900.00;14898.51;;;;;;;
"FR";"Produit du tabac";"Cigare";"NICARAO CLASICO ANNO VI ROBUSTO [6E896D87F676AD52]";25/6/2020 11:34:00;"Nicarao";"Clasico Anno VI Robusto";"sans filtre";20.00;;"Boîte à couvercle basculant";"-";"NICLA6-ROB-B20";15/11/2016 06:25:05;21/11/2004 00:00:00;127.00;20.63;14290.00;14288.57;;;;;;;
"FR";"Produit du tabac";"Cigare";"NICARAO ESPECIAL GORDO [FD41A433D3AE60E3]";25/6/2020 11:34:00;"Nicarao";"Especial Gordo";"sans filtre";21.00;;"Boîte à couvercle basculant";"-";"NIES-GOR-B21";15/11/2016 14:42:14;6/5/2013 00:00:00;127.00;22.22;16810.00;16808.31;;;;;;;
"FR";"Produit du tabac";"Cigare";"NICARAO ESPECIAL TORITO [77A5909D2885E73C]";7/5/2020 08:48:00;"Nicarao";"Especial Torito";"sans filtre";21.00;;"Boîte à couvercle basculant";"-";"NIES-TORI-B21";15/11/2016 14:29:09;16/9/2013 00:00:00;114.30;21.43;14070.00;14068.59;;;;;;;
"FR";"Produit du tabac";"Cigare";"NICARAO EXCLUSIVO DON RAFA [010753E42974DDAD]";28/5/2020 09:11:00;"Nicarao";"Exclusivo Don Rafa";"sans filtre";10.00;;"Boîte à couvercle basculant";"-";"NIEX-DONR-B10";16/11/2016 04:53:49;21/11/2012 00:00:00;177.80;21.43;20000.00;19998.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"NICARAO EXCLUSIVO DON RAFA [A469F636E410F009]";28/5/2020 09:11:00;"Nicarao";"Exclusivo Don Rafa";"sans filtre";20.00;;"Boîte à couvercle basculant";"-";"NIEX-DONR-B20";16/11/2016 04:53:49;20/11/2012 00:00:00;177.80;21.43;20000.00;19998.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"NICARAO EXCLUSIVO ROMEO [8EF883F4E953C9C6]";6/3/2018 04:39:00;"Nicarao";"Exclusivo Romeo";"sans filtre";20.00;;"Boîte à couvercle basculant";"-";"NIEX-ROM-B20";16/11/2016 03:09:19;28/11/2011 00:00:00;127.00;21.43;11740.00;11738.82;;;;;;;
"FR";"Produit du tabac";"Cigare";"NICARAO R2014 CAJITA ROBUSTO EXTRA [57A20D7A0EE06DE4]";16/11/2016 07:40:00;"Nicarao";"R2014 Cajita Robusto Extra";"sans filtre";9.00;;"Boîte à couvercle basculant";"-";"NIR2014-ROBEX-CE9";16/11/2016 07:39:31;15/6/2015 00:00:00;139.70;23.01;18600.00;18598.14;;;;;;;
"FR";"Produit du tabac";"Cigare";"NUB CAMEROON [1978F400FB40854B]";31/1/2020 20:08:00;"Nub";"Cameroon";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90059";14/11/2016 20:42:34;1/1/2015 00:00:00;95.00;23.00;13000.00;555000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"NUB CAMEROON [293DD03ABDE80528]";31/1/2020 20:08:00;"Nub";"Cameroon";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90059";14/11/2016 20:42:34;1/1/2015 00:00:00;95.00;23.00;13000.00;555000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"NUB CAMEROON [94F271D0E60E345C]";31/1/2020 20:08:00;"Nub";"Cameroon";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90059";14/11/2016 20:42:34;1/1/2015 00:00:00;95.00;23.00;13000.00;555000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"NUB MADURO [DAA42A3FB9547478]";9/9/2020 22:01:00;"Nub";"Maduro";"sans filtre";12.00;;"Boîte à glissière";"-";"00221-16-90074";16/11/2016 00:57:42;1/1/2015 00:00:00;102.00;23.80;17000.00;17000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"NUB SUN GROWN [3E69BD270280A936]";9/9/2020 22:01:00;"Nub";"Sun Grown";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90085";16/11/2016 00:57:49;1/1/2015 00:00:00;102.00;26.20;765000.00;17600.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"NUB SUN GROWN [898FD50B6CA4AC89]";9/9/2020 22:01:00;"Nub";"Sun Grown";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90085";16/11/2016 00:57:49;1/1/2015 00:00:00;102.00;26.20;765000.00;17600.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"NUB SUN GROWN [959C19E73804F0BD]";9/9/2020 22:01:00;"Nub";"Sun Grown";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90084";16/11/2016 00:57:51;1/1/2015 00:00:00;102.00;25.40;661000.00;15000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"NUB SUNGROWN [36DF2416E5C8EB08]";9/9/2020 22:01:00;"Nub";"Sungrown";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90085";16/11/2016 00:57:49;1/1/2015 00:00:00;102.00;26.20;765000.00;17600.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"NUB SUNGROWN [74E063E0522C43E3]";31/1/2020 20:08:00;"Nub";"Sungrown";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90083";30/3/2019 00:25:01;1/1/2015 00:00:00;102.00;23.80;608000.00;17000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"NUB SUNGROWN [FB82E30E5ED0767E]";9/9/2020 22:01:00;"Nub";"Sungrown";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90084";16/11/2016 00:57:51;1/1/2015 00:00:00;102.00;25.40;661000.00;15000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA FLOR COROJO [8910B7843CBDC77B]";31/1/2020 20:08:00;"Oliva";"Flor Corojo";"sans filtre";25.00;;"Fagot";"-";"00221-16-90053";31/1/2020 20:08:02;1/1/2019 00:00:00;152.00;19.80;545000.00;15300.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE G [432A463E803FF431]";28/1/2020 18:59:00;"Oliva";"Serie G";"sans filtre";25.00;;"Boîte à couvercle basculant";"-";"00221-16-90102";28/1/2020 18:59:37;1/1/2015 00:00:00;102.00;19.40;400000.00;7600.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE G [7D2F8C3231D1B8DC]";28/1/2020 18:59:00;"Oliva";"Serie G";"sans filtre";25.00;;"Boîte à couvercle basculant";"-";"00221-16-90105";28/1/2020 18:59:37;1/1/2015 00:00:00;127.00;21.40;730000.00;14300.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE G [FCBD219BAC0B5235]";28/1/2020 18:59:00;"Oliva";"Serie G";"sans filtre";25.00;;"Boîte à couvercle basculant";"-";"00221-16-90106";28/1/2020 18:59:37;1/1/2015 00:00:00;152.00;19.80;770000.00;17000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE O SUNGROWN [118C08BF6C3C5CE4]";31/1/2020 20:08:00;"Oliva";"Serie O Sungrown";"sans filtre";20.00;;"Boîte à couvercle basculant";"-";"00221-16-90135";30/3/2019 00:25:01;1/1/2015 00:00:00;165.00;20.60;835000.00;16300.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE O SUNGROWN [34902A1688592663]";28/1/2020 18:59:00;"Oliva";"Serie O Sungrown";"sans filtre";20.00;;"Boîte à couvercle basculant";"-";"00221-16-90128";28/3/2019 21:23:12;1/1/2015 00:00:00;127.00;19.80;655000.00;12700.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [01B7DA71C1B96647]";24/1/2020 22:40:00;"Oliva";"Serie V";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90150";16/11/2016 00:57:50;1/1/2015 00:00:00;165.00;20.60;835000.00;16300.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [0ECAC661624298C5]";24/1/2020 22:40:00;"Oliva";"Serie V";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90150";16/11/2016 00:57:50;1/1/2015 00:00:00;165.00;20.60;835000.00;16300.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [109345975F3AED9A]";24/1/2020 22:40:00;"Oliva";"Serie V";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90150";16/11/2016 00:57:50;1/1/2015 00:00:00;165.00;20.60;835000.00;16300.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [122DC1FB956E7A19]";24/7/2020 17:54:00;"Oliva";"Serie V";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90153";16/11/2016 00:58:07;1/1/2015 00:00:00;152.00;23.80;915000.00;20800.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [1799DFF06A75AF6B]";24/1/2020 22:40:00;"Oliva";"Serie V";"sans filtre";36.00;;"Boîte à glissière";"-";"00221-16-90154";16/11/2016 00:57:47;1/1/2015 00:00:00;178.00;15.10;620000.00;9200.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [2B9D44FA47E9D848]";9/9/2020 22:01:00;"Oliva";"Serie V";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90151";16/11/2016 00:57:38;1/1/2015 00:00:00;152.00;23.80;915000.00;24000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [43410B136618726E]";9/9/2020 22:01:00;"Oliva";"Serie V";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90151";16/11/2016 00:57:38;1/1/2015 00:00:00;152.00;23.80;915000.00;24000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [86A490063E9BB995]";7/5/2020 23:11:00;"Oliva";"Serie V";"sans filtre";24.00;;"Boîte à glissière";"-";"Serie V";17/11/2016 22:14:36;1/1/2015 00:00:00;127.00;21.40;705000.00;17000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [87C01509AC8B38E3]";24/7/2020 17:54:00;"Oliva";"Serie V";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90153";16/11/2016 00:58:07;1/1/2015 00:00:00;152.00;23.80;915000.00;20800.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [8B683A65E8C6ABE0]";9/9/2020 22:01:00;"Oliva";"Serie V";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90151";16/11/2016 00:57:38;1/1/2015 00:00:00;152.00;23.80;915000.00;24000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [8EFB126B3C90CB28]";24/7/2020 17:54:00;"Oliva";"Serie V";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90153";16/11/2016 00:58:07;1/1/2015 00:00:00;152.00;23.80;915000.00;20800.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [A8EBDC361EC2107F]";24/1/2020 22:40:00;"Oliva";"Serie V";"sans filtre";36.00;;"Boîte à glissière";"-";"00221-16-90154";16/11/2016 00:57:47;1/1/2015 00:00:00;178.00;15.10;620000.00;9200.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [B4A3A1C929815898]";24/7/2020 17:54:00;"Oliva";"Serie V";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90153";16/11/2016 00:58:07;1/1/2015 00:00:00;152.00;23.80;915000.00;20800.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [BAF4B212E79E6A8A]";24/1/2020 22:40:00;"Oliva";"Serie V";"sans filtre";36.00;;"Boîte à glissière";"-";"00221-16-90154";16/11/2016 00:57:47;1/1/2015 00:00:00;178.00;15.10;620000.00;9200.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [BD78A8172DB73D44]";24/1/2020 22:40:00;"Oliva";"Serie V";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90155";16/11/2016 00:57:53;1/1/2015 00:00:00;127.00;21.40;705000.00;14000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [C40C87A202723E9E]";24/1/2020 22:40:00;"Oliva";"Serie V";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90155";16/11/2016 00:57:53;1/1/2015 00:00:00;127.00;21.40;705000.00;14000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [CFA2DF09A805144C]";24/1/2020 22:40:00;"Oliva";"Serie V";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90155";16/11/2016 00:57:53;1/1/2015 00:00:00;127.00;21.40;705000.00;14000.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [EBFD06CDE303FD88]";24/1/2020 22:40:00;"Oliva";"Serie V";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90150";16/11/2016 00:57:50;1/1/2015 00:00:00;165.00;20.60;835000.00;16300.00;;;;;;;
"FR";"Produit du tabac";"Cigare";"OLIVA SERIE V [F5DCBCF0201A6EC7]";7/5/2020 23:11:00;"Oliva";"Serie V";"sans filtre";24.00;;"Boîte à glissière";"-";"00221-16-90148";17/11/2016 22:14:36;1/1/2015 00:00:00;127.00;21.40;705000.00;17000.00;;;;;;;
